Wall time,Step,Value
1615731876.6296155,4844,0.5375857353210449
1615731876.7166169,4848,0.536111056804657
1615731877.087735,4866,0.6809766292572021
1615731877.1770475,4870,0.3778061866760254
1615731877.6585462,4893,0.7022393345832825
1615731887.1662,4906,0.31412896513938904
1615731887.4677594,4922,0.6700198650360107
1615731887.6656003,4933,0.6057112216949463
1615731887.9840798,4949,0.7632416486740112
1615731888.0419986,4952,0.5879507064819336
1615731888.2788637,4963,0.4058721959590912
1615731888.3007662,4964,0.6897932887077332
1615731898.0523002,4901,0.6129839420318604
1615731898.381931,4918,0.2739311754703522
1615731898.4592597,4922,0.3010300397872925
1615731898.8470914,4942,0.4605119526386261
1615731898.8881052,4944,0.31777679920196533
1615731899.196818,4958,0.35172876715660095
1615731899.306672,4963,0.3650054931640625
1615731899.5977066,4977,0.4256099760532379
1615731899.6195443,4978,0.3560258150100708
1615731899.6654942,4980,0.30952757596969604
1615731899.7699277,4985,0.4945595860481262
1615731909.4510958,5013,0.5072660446166992
1615731909.6229603,5022,0.3703603148460388
1615731909.7628403,5029,0.26524022221565247
1615731909.8362596,5033,0.6502267718315125
1615731909.9449222,5039,0.4665701687335968
1615731910.052045,5045,0.4102726876735687
1615731910.160806,5050,0.3291088044643402
1615731910.2262588,5053,0.4391612410545349
1615731910.2660255,5055,0.24917586147785187
1615731910.566582,5070,0.5162517428398132
1615731910.7402894,5079,0.4059196412563324
1615731910.9539387,5087,0.4266301989555359
1615731920.040708,5104,0.6734550595283508
1615731920.1326547,5109,0.42007365822792053
1615731920.1695483,5111,0.5517326593399048
1615731920.3969648,5123,0.3092411458492279
1615731920.4356298,5125,0.33710941672325134
1615731920.54792,5131,0.39548030495643616
1615731920.7721117,5143,0.3746924102306366
1615731920.8624482,5148,0.8609609603881836
1615731921.0406933,5158,0.39515116810798645
1615731921.2257316,5168,0.5035502314567566
1615731921.2626948,5170,0.5062920451164246
1615731921.5374875,5185,0.4246298372745514
1615731921.78791,5196,0.27244386076927185
1615731921.823854,5198,0.45727407932281494
1615731930.590803,5202,0.520129919052124
1615731930.82255,5214,0.6051338911056519
1615731930.8784602,5217,0.5964016914367676
1615731931.6530983,5258,0.42763781547546387
1615731931.7078686,5261,0.38563719391822815
1615731931.78555,5265,0.4708612561225891
1615731932.0398326,5279,0.5079962611198425
1615731932.238976,5290,0.39926430583000183
1615731932.3698735,5297,0.4774382412433624
1615731941.2720578,5304,0.5348172783851624
1615731941.4625766,5314,0.4858972430229187
1615731941.5179198,5317,0.4263114631175995
1615731941.6098688,5322,0.4544486701488495
1615731941.7009509,5327,0.36055222153663635
1615731941.8075442,5333,0.4946485459804535
1615731942.0350254,5345,0.30372166633605957
1615731942.0529823,5346,0.4749111831188202
1615731942.3619804,5363,0.2689143419265747
1615731942.4173217,5366,0.6611953377723694
1615731942.5505877,5373,0.5349355936050415
1615731942.7768512,5385,0.6042128801345825
1615731943.056345,5400,0.6195634603500366
1615731951.788626,5402,0.5135369300842285
1615731951.9177656,5409,0.4454067051410675
1615731952.1016605,5419,0.44177448749542236
1615731952.2481034,5427,0.3011248707771301
1615731952.2838862,5429,0.634360671043396
1615731952.320413,5431,0.28330907225608826
1615731952.4103127,5436,0.468434602022171
1615731952.5809202,5445,0.5979915261268616
1615731952.7697403,5455,0.2936320900917053
1615731952.787188,5456,0.36791688203811646
1615731952.9697375,5466,0.5435582399368286
1615731953.0456336,5470,0.4271278381347656
1615731953.0636199,5471,0.3907139003276825
1615731953.4150028,5490,0.4911181926727295
1615731953.5048497,5495,0.49196889996528625
1615731953.539912,5497,0.647935152053833
1615731953.5588577,5498,0.537471354007721
1615731962.25467,5501,0.6271926164627075
1615731962.4237509,5510,0.7300400137901306
1615731962.7561355,5528,0.39220359921455383
1615731963.1244814,5548,0.4299219846725464
1615731963.219174,5553,0.22782322764396667
1615731963.3889134,5562,0.35071274638175964
1615731963.49894,5568,0.5905395746231079
1615731963.515909,5569,0.4194428622722626
1615731963.5348942,5570,0.5458359122276306
1615731963.589344,5573,0.620915949344635
1615731963.6469526,5576,0.8548687696456909
1615731963.9041595,5590,0.4590533375740051
1615731964.049915,5598,0.25804996490478516
1615731973.3262787,5615,0.37943682074546814
1615731973.3451886,5616,0.40022143721580505
1615731973.418894,5620,0.8061083555221558
1615731973.5088444,5625,0.5880635976791382
1615731973.642294,5632,0.43459662795066833
1615731973.8076694,5641,0.4833804666996002
1615731973.8451521,5643,0.6081570982933044
1615731974.031755,5653,0.4855543076992035
1615731974.141869,5659,0.6045622825622559
1615731974.1800897,5661,0.2991670072078705
1615731983.1860178,5601,0.4253793954849243
1615731983.2233434,5603,0.3413408398628235
1615731983.2839453,5605,0.31284061074256897
1615731983.5374029,5617,0.323748379945755
1615731983.5744672,5619,0.40516895055770874
1615731983.6126487,5621,0.3439615070819855
1615731984.0310035,5644,0.2959401309490204
1615731984.1040268,5648,0.22623120248317719
1615731984.197951,5653,0.4215471148490906
1615731984.2528634,5656,0.2461681365966797
1615731984.5526748,5672,0.4604404866695404
1615731984.7402644,5682,0.39863359928131104
1615731984.758195,5683,0.41273102164268494
1615731984.7937007,5685,0.6045727729797363
1615731984.9040465,5691,0.28723639249801636
1615731985.0142934,5697,0.29043668508529663
1615731993.6640258,5704,0.3130997121334076
1615731993.7568004,5709,0.21611015498638153
1615731993.9111683,5716,0.3122505843639374
1615731994.0476778,5722,0.5062341690063477
1615731994.2859159,5735,0.2370815873146057
1615731994.4110818,5742,0.43060216307640076
1615731994.760094,5761,0.3513922393321991
1615731995.1321318,5781,0.44523483514785767
1615731995.187726,5784,0.5401397347450256
1615731995.2606559,5788,0.5658062696456909
1615731995.278616,5789,0.5050105452537537
1615731995.407859,5796,0.38861221075057983
1615732004.413314,5813,0.5965766906738281
1615732004.628655,5824,0.41438040137290955
1615732004.8273861,5835,0.36657458543777466
1615732004.9547172,5842,0.6251196265220642
1615732005.0680866,5848,0.5379260778427124
1615732005.5087843,5872,0.5320733189582825
1615732005.957015,5895,0.3633781373500824
1615732015.5899937,5919,0.40018725395202637
1615732015.6080434,5920,0.3453810214996338
1615732015.7650933,5927,0.35181596875190735
1615732015.8479013,5931,0.36985155940055847
1615732016.0910223,5944,0.3905317783355713
1615732016.1139994,5945,0.3189069330692291
1615732016.3367147,5955,0.3692034184932709
1615732016.4170618,5959,0.429924875497818
1615732016.5673912,5967,0.38759899139404297
1615732016.5857375,5968,0.401934951543808
1615732016.6599,5972,0.5047255158424377
1615732016.8446643,5981,0.48219698667526245
1615732016.8626468,5982,0.7273339033126831
1615732017.0460527,5992,0.4485267102718353
1615732017.0644643,5993,0.29286840558052063
1615732017.0827563,5994,0.1998271346092224
1615732026.3096685,6002,0.29308265447616577
1615732026.3837984,6006,0.47968724370002747
1615732026.684461,6022,0.5177411437034607
1615732027.13304,6046,0.355142742395401
1615732027.205022,6050,0.3570425510406494
1615732027.2409997,6052,0.39261049032211304
1615732027.2599864,6053,0.3842301666736603
1615732027.3131511,6056,0.22582843899726868
1615732027.4739072,6065,0.4073469042778015
1615732027.4929001,6066,0.3301892876625061
1615732027.659757,6075,0.4385156035423279
1615732027.7137203,6078,0.49059611558914185
1615732027.897505,6088,0.4706023335456848
1615732027.9892454,6093,0.4402543008327484
1615732037.1412454,6129,0.5500801801681519
1615732037.304001,6138,0.2877694070339203
1615732037.3400342,6140,0.3550531566143036
1615732037.4108105,6144,0.3128277361392975
1615732037.5207982,6150,0.39166250824928284
1615732037.5757053,6153,0.3835781216621399
1615732037.702757,6160,0.6820799112319946
1615732037.7627091,6163,0.40702539682388306
1615732037.8548906,6168,0.3788509964942932
1615732037.9108121,6171,0.4069362282752991
1615732038.0604215,6179,0.3173374831676483
1615732038.133938,6183,0.2760460674762726
1615732038.2059767,6187,0.6205917596817017
1615732038.388907,6197,0.5310327410697937
1615732038.4069357,6198,0.4158346951007843
1615732047.674908,6210,0.5657249689102173
1615732047.7587223,6214,0.6330522894859314
1615732047.9014192,6221,0.30673885345458984
1615732047.9790661,6225,0.4396354556083679
1615732048.1973233,6236,0.3445676565170288
1615732048.4363902,6248,0.7113247513771057
1615732048.741973,6264,0.48032358288764954
1615732049.1574092,6285,0.44295036792755127
1615732049.2346919,6289,0.5723310112953186
1615732058.5410275,6304,0.47120383381843567
1615732058.6926265,6312,0.4045755863189697
1615732058.8047776,6318,0.3996979296207428
1615732058.8769991,6322,0.5245348215103149
1615732058.947944,6326,0.7701431512832642
1615732059.0909386,6334,0.28581616282463074
1615732059.2000995,6340,0.40174028277397156
1615732059.220713,6341,0.40738439559936523
1615732059.5316525,6358,0.5240048170089722
1615732059.6641278,6365,0.5810323357582092
1615732068.316821,6301,0.388887882232666
1615732068.426855,6307,0.3027900457382202
1615732068.5750115,6315,0.29252782464027405
1615732068.6279318,6318,0.17680376768112183
1615732068.6989303,6322,0.2845008671283722
1615732068.9002173,6332,0.2954181134700775
1615732069.0448449,6340,0.32582226395606995
1615732069.0988333,6343,0.3961296081542969
1615732069.3528035,6357,0.3314494490623474
1615732069.423764,6361,0.43428149819374084
1615732069.5691328,6369,0.3669942021369934
1615732069.6241777,6372,0.3676718771457672
1615732069.7339764,6378,0.290394127368927
1615732070.0729866,6395,0.42639100551605225
1615732070.090869,6396,0.435173362493515
1615732070.1279619,6398,0.37974220514297485
1615732078.896185,6416,0.459081768989563
1615732078.9691184,6420,0.3603934943675995
1615732079.022825,6423,0.2747431993484497
1615732079.2914987,6438,0.4438520669937134
1615732079.3466375,6441,0.334808349609375
1615732079.4200096,6445,0.3550317883491516
1615732079.5505204,6452,0.26299598813056946
1615732079.7888696,6465,0.21982847154140472
1615732079.8997097,6471,0.3315892815589905
1615732080.1534991,6485,0.2794266939163208
1615732080.3707266,6497,0.33376261591911316
1615732089.096569,6504,0.23262985050678253
1615732089.2449226,6512,0.4858064651489258
1615732089.3909376,6520,0.12955714762210846
1615732089.4080255,6521,0.22392871975898743
1615732089.5007339,6526,0.4329087436199188
1615732089.5714784,6530,0.3774944841861725
1615732089.8069844,6543,0.257411926984787
1615732089.8800392,6547,0.4490845799446106
1615732090.1359515,6561,0.3967511057853699
1615732090.3618968,6573,0.3086342513561249
1615732090.3799484,6574,0.4100499451160431
1615732090.5079694,6581,0.2965259253978729
1615732090.6528707,6589,0.4400787353515625
1615732090.760051,6595,0.1862482875585556
1615732099.2841794,6601,0.3446712791919708
1615732099.4130225,6608,0.4214092791080475
1615732099.4494684,6610,0.3175957202911377
1615732099.6244833,6619,0.4888037443161011
1615732099.6634243,6621,0.3720227777957916
1615732099.6813827,6622,0.5153211355209351
1615732100.0239716,6641,0.4353620409965515
1615732100.0781007,6644,0.3451439142227173
1615732100.240261,6653,0.5658756494522095
1615732100.4745705,6666,0.6908095479011536
1615732100.6747265,6677,0.4666614830493927
1615732100.7297513,6680,0.4011494517326355
1615732100.9173083,6690,0.36708664894104004
1615732109.759244,6706,0.5445380806922913
1615732109.9620235,6717,0.323879212141037
1615732110.0149744,6720,0.4152296781539917
1615732110.2856631,6735,0.36699265241622925
1615732110.4780254,6745,0.39140281081199646
1615732110.4971156,6746,0.1861771047115326
1615732110.5859885,6751,0.2765907347202301
1615732110.603968,6752,0.2718861401081085
1615732110.6943054,6757,0.1547897607088089
1615732110.729703,6759,0.26699867844581604
1615732110.8017673,6763,0.4206021726131439
1615732110.8187766,6764,0.586496114730835
1615732110.8367321,6765,0.25442904233932495
1615732111.1070096,6780,0.5733152627944946
1615732111.2329617,6787,0.2847863733768463
1615732111.2509427,6788,0.40807032585144043
1615732111.323335,6792,0.46948373317718506
1615732111.3597555,6794,0.2699994742870331
1615732120.0246773,6803,0.31363868713378906
1615732120.1009448,6807,0.4135064482688904
1615732120.1598654,6810,0.5680943131446838
1615732120.6479244,6836,0.38265901803970337
1615732120.666229,6837,0.2997983694076538
1615732120.8406587,6846,0.4017844796180725
1615732120.8973107,6849,0.30422747135162354
1615732120.9728296,6853,0.42492344975471497
1615732121.0296795,6856,0.30790528655052185
1615732121.249834,6866,0.164123997092247
1615732121.2687867,6867,0.31724998354911804
1615732121.286741,6868,0.41490256786346436
1615732121.3056219,6869,0.2438691109418869
1615732121.399062,6874,0.4976593255996704
1615732121.5130606,6880,0.28023761510849
1615732121.5879672,6884,0.40014612674713135
1615732121.6277606,6886,0.3383379578590393
1615732121.855068,6898,0.4341591000556946
1615732130.7200036,6902,0.3583871126174927
1615732130.8394935,6908,0.3533609211444855
1615732130.8583827,6909,0.3136317729949951
1615732131.012974,6917,0.4437272548675537
1615732131.1251462,6923,0.38283371925354004
1615732131.218941,6928,0.3255671262741089
1615732131.3677638,6936,0.4355323314666748
1615732131.4937427,6943,0.26307815313339233
1615732131.6926854,6953,0.4553163945674896
1615732132.0275576,6971,0.37214070558547974
1615732132.171056,6979,0.5568443536758423
1615732141.4907982,7002,0.31532227993011475
1615732141.626916,7009,0.41390880942344666
1615732141.7454712,7015,0.37544500827789307
1615732141.8020835,7018,0.46500739455223083
1615732142.3926528,7049,0.18209217488765717
1615732142.4110208,7050,0.4941588342189789
1615732142.6880763,7065,0.13400468230247498
