Wall time,Step,Value
1615734386.1228704,4848,0.3683120012283325
1615734386.4683597,4866,0.3523123562335968
1615734386.5450916,4870,0.39596012234687805
1615734386.9937174,4893,0.26520073413848877
1615734396.1787567,4906,0.6350536942481995
1615734396.496896,4922,0.5552560091018677
1615734396.7059124,4933,0.3383750915527344
1615734397.0133712,4949,0.39640387892723083
1615734397.0703366,4952,0.6109320521354675
1615734397.3043818,4963,0.36343711614608765
1615734397.3273385,4964,0.3782599866390228
1615734407.0623918,4901,0.4279419481754303
1615734407.4398253,4918,0.2716093957424164
1615734407.5293648,4922,0.331870973110199
1615734407.9271271,4942,0.36573538184165955
1615734407.9764104,4944,0.3771573603153229
1615734408.2714088,4958,0.29384467005729675
1615734408.369463,4963,0.25780558586120605
1615734408.6393898,4977,0.3308713138103485
1615734408.6597881,4978,0.32255813479423523
1615734408.700864,4980,0.20898893475532532
1615734408.7962143,4985,0.23615969717502594
1615734418.4598181,5013,0.2960367202758789
1615734418.6344242,5022,0.2971958816051483
1615734418.7687523,5029,0.3023736774921417
1615734418.8447607,5033,0.21447764337062836
1615734418.9649088,5039,0.1756715178489685
1615734419.0920937,5045,0.3472701609134674
1615734419.1885114,5050,0.3873317837715149
1615734419.2471664,5053,0.6400949358940125
1615734419.2851176,5055,0.3221893906593323
1615734419.5769706,5070,0.4628198444843292
1615734419.7533712,5079,0.24021166563034058
1615734419.905857,5087,0.20051130652427673
1615734429.32541,5104,0.435631662607193
1615734429.4244661,5109,0.25136980414390564
1615734429.466062,5111,0.17270460724830627
1615734429.7121518,5123,0.32770460844039917
1615734429.7578578,5125,0.23989544808864594
1615734429.8926947,5131,0.3035793602466583
1615734430.1467254,5143,0.35107332468032837
1615734430.2496889,5148,0.3865136206150055
1615734430.4572306,5158,0.422745943069458
1615734430.657384,5168,0.3106190264225006
1615734430.698427,5170,0.24258029460906982
1615734431.0440443,5185,0.18847256898880005
1615734431.2690017,5196,0.27288350462913513
1615734431.308897,5198,0.34185728430747986
1615734440.9321308,5202,0.26085373759269714
1615734441.167674,5214,0.23023003339767456
1615734441.2246394,5217,0.2696710526943207
1615734442.085425,5258,0.3414428234100342
1615734442.1460555,5261,0.2272840142250061
1615734442.2238655,5265,0.5148434638977051
1615734442.492393,5279,0.507744550704956
1615734442.7084234,5290,0.23280882835388184
1615734442.843114,5297,0.20515888929367065
1615734451.6898742,5304,0.5226333141326904
1615734451.8886914,5314,0.24693016707897186
1615734451.9474113,5317,0.2230946570634842
1615734452.0424147,5322,0.3778502345085144
1615734452.1363282,5327,0.4038974940776825
1615734452.2759912,5333,0.46932917833328247
1615734452.5064702,5345,0.4453955292701721
1615734452.525286,5346,0.3086721897125244
1615734452.850951,5363,0.32457196712493896
1615734452.9088798,5366,0.20779550075531006
1615734453.0426166,5373,0.3133903741836548
1615734453.272189,5385,0.17094376683235168
1615734453.5921504,5400,0.23586706817150116
1615734462.3087544,5402,0.3727588355541229
1615734462.4477818,5409,0.29735326766967773
1615734462.6500373,5419,0.3538246154785156
1615734462.80107,5427,0.3373827338218689
1615734462.8464584,5429,0.3885936141014099
1615734462.9197824,5431,0.5881967544555664
1615734463.0169346,5436,0.15849700570106506
1615734463.1878886,5445,0.21917741000652313
1615734463.379733,5455,0.4919920265674591
1615734463.398703,5456,0.22888411581516266
1615734463.5899885,5466,0.5298895239830017
1615734463.665891,5470,0.14679741859436035
1615734463.6848464,5471,0.4891531467437744
1615734464.0778558,5490,0.5358850359916687
1615734464.1755128,5495,0.14402519166469574
1615734464.2128043,5497,0.39563125371932983
1615734464.2317917,5498,0.5226316452026367
1615734472.995349,5501,0.22238916158676147
1615734473.1720843,5510,0.6510903835296631
1615734473.5176034,5528,0.25204282999038696
1615734473.937908,5548,0.31672176718711853
1615734474.0335116,5553,0.34876397252082825
1615734474.2064738,5562,0.43919217586517334
1615734474.3204298,5568,0.5625998973846436
1615734474.339715,5569,0.4803387224674225
1615734474.3587325,5570,0.28542613983154297
1615734474.4158244,5573,0.21048209071159363
1615734474.4721694,5576,0.2671729326248169
1615734474.74702,5590,0.1976788491010666
1615734474.9055817,5598,0.30252769589424133
1615734484.0190723,5615,0.3286667764186859
1615734484.0380719,5616,0.16046027839183807
1615734484.1150856,5620,0.48810601234436035
1615734484.2107642,5625,0.8103265762329102
1615734484.3486395,5632,0.6503307819366455
1615734484.52045,5641,0.38202279806137085
1615734484.5587173,5643,0.41866564750671387
1615734484.7536407,5653,0.2442154884338379
1615734484.8676026,5659,0.3252403736114502
1615734484.9056292,5661,0.35724321007728577
1615734493.8978062,5601,0.26668301224708557
1615734493.936757,5603,0.1683632731437683
1615734493.9755635,5605,0.21183905005455017
1615734494.2136302,5617,0.26056596636772156
1615734494.2515082,5619,0.17246894538402557
1615734494.2894666,5621,0.3856256604194641
1615734494.7263298,5644,0.15227900445461273
1615734494.8040006,5648,0.3238290250301361
1615734494.9368787,5653,0.19457034766674042
1615734494.9954805,5656,0.2409956157207489
1615734495.3008232,5672,0.28469642996788025
1615734495.4917016,5682,0.18560649454593658
1615734495.511648,5683,0.34082329273223877
1615734495.549885,5685,0.18670859932899475
1615734495.664406,5691,0.26047080755233765
1615734495.7782986,5697,0.13381002843379974
1615734504.5301557,5704,0.21544528007507324
1615734504.6283913,5709,0.2563188672065735
1615734504.7667239,5716,0.22269737720489502
1615734504.8822446,5722,0.29270607233047485
1615734505.1297784,5735,0.47218871116638184
1615734505.2638633,5742,0.2802893817424774
1615734505.6327395,5761,0.32021045684814453
1615734506.015283,5781,0.1874096691608429
1615734506.0726643,5784,0.20324327051639557
1615734506.14866,5788,0.2793392241001129
1615734506.1676095,5789,0.3891022503376007
1615734506.3010046,5796,0.41389861702919006
1615734515.4396183,5813,0.16110096871852875
1615734515.6581337,5824,0.20440010726451874
1615734515.8871222,5835,0.31419891119003296
1615734516.0202847,5842,0.2953545153141022
1615734516.1333306,5848,0.17238372564315796
1615734516.6313586,5872,0.37553536891937256
1615734517.0710907,5895,0.15690970420837402
1615734526.219583,5919,0.24466073513031006
1615734526.2375634,5920,0.34159818291664124
1615734526.370677,5927,0.29338696599006653
1615734526.4465635,5931,0.2536389231681824
1615734526.6959531,5944,0.2067306935787201
1615734526.7149012,5945,0.1703670471906662
1615734526.9138553,5955,0.15085721015930176
1615734526.9901824,5959,0.1890581250190735
1615734527.1428444,5967,0.17967157065868378
1615734527.1619928,5968,0.3026009500026703
1615734527.2388282,5972,0.318846195936203
1615734527.4109216,5981,0.398544579744339
1615734527.4298015,5982,0.26205769181251526
1615734527.621572,5992,0.30262333154678345
1615734527.6404965,5993,0.4057071805000305
1615734527.6605065,5994,0.20490428805351257
1615734536.5292277,6002,0.22042161226272583
1615734536.607302,6006,0.4150269329547882
1615734536.9379444,6022,0.30667078495025635
1615734537.3969324,6046,0.27784520387649536
1615734537.4849503,6050,0.1809728890657425
1615734537.5248518,6052,0.3327298164367676
1615734537.5438843,6053,0.18676215410232544
1615734537.602724,6056,0.4006521999835968
1615734537.7749784,6065,0.26893535256385803
1615734537.7935748,6066,0.3361564576625824
1615734537.965701,6075,0.1932196468114853
1615734538.0229821,6078,0.6034456491470337
1615734538.2136726,6088,0.1441158950328827
1615734538.3091881,6093,0.2832990288734436
1615734547.5967326,6129,0.4722059965133667
1615734547.769374,6138,0.17514368891716003
1615734547.8070223,6140,0.2292245477437973
1615734547.8863664,6144,0.35595473647117615
1615734548.0024111,6150,0.3274497985839844
1615734548.0593362,6153,0.290627658367157
1615734548.229669,6160,0.4520902633666992
1615734548.287244,6163,0.25074347853660583
1615734548.381563,6168,0.32362446188926697
1615734548.4378648,6171,0.21362824738025665
1615734548.5952022,6179,0.41421353816986084
1615734548.6719718,6183,0.2557471692562103
1615734548.74811,6187,0.338908851146698
1615734548.9410594,6197,0.3045034110546112
1615734548.9592757,6198,0.13765646517276764
1615734558.402336,6210,0.2013043612241745
1615734558.486485,6214,0.30320924520492554
1615734558.6216924,6221,0.330970823764801
1615734558.6984787,6225,0.16556194424629211
1615734558.9118807,6236,0.2544381320476532
1615734559.1417534,6248,0.21699894964694977
1615734559.4467044,6264,0.3292580842971802
1615734559.855024,6285,0.2229178100824356
1615734559.934889,6289,0.3395426273345947
1615734569.2457175,6304,0.21050618588924408
1615734569.4086254,6312,0.22821292281150818
1615734569.5265183,6318,0.3719797730445862
1615734569.6014774,6322,0.42497843503952026
1615734569.679723,6326,0.22300264239311218
1615734569.8325264,6334,0.26679477095603943
1615734569.9468446,6340,0.2953872084617615
1615734569.9670248,6341,0.2208515852689743
1615734570.3010983,6358,0.33489251136779785
1615734570.44118,6365,0.637539267539978
1615734579.238676,6301,0.12486046552658081
1615734579.3547056,6307,0.14108256995677948
1615734579.515896,6315,0.3843061625957489
1615734579.5758615,6318,0.11985313147306442
1615734579.653895,6322,0.1870398223400116
1615734579.8433187,6332,0.23520511388778687
1615734579.9969091,6340,0.18813998997211456
1615734580.0555558,6343,0.2587099075317383
1615734580.3345435,6357,0.29724225401878357
1615734580.4109814,6361,0.19253131747245789
1615734580.5633016,6369,0.10857261717319489
1615734580.621528,6372,0.2084159553050995
1615734580.7354238,6378,0.21640771627426147
1615734581.0609496,6395,0.1501096934080124
1615734581.0799086,6396,0.1693885773420334
1615734581.1178682,6398,0.17464351654052734
1615734590.2081747,6416,0.21698427200317383
1615734590.2875302,6420,0.12838870286941528
1615734590.3502858,6423,0.07543887197971344
1615734590.660335,6438,0.25530576705932617
1615734590.7213519,6441,0.32522666454315186
1615734590.8052578,6445,0.20034031569957733
1615734590.9458742,6452,0.14207692444324493
1615734591.212175,6465,0.14203718304634094
1615734591.3328521,6471,0.31430116295814514
1615734591.6140182,6485,0.2587323486804962
1615734591.8573127,6497,0.23925641179084778
1615734601.076314,6504,0.2056708037853241
1615734601.2347188,6512,0.2578110098838806
1615734601.3859901,6520,0.33836081624031067
1615734601.4059725,6521,0.12119653075933456
1615734601.506032,6526,0.07244498282670975
1615734601.5937605,6530,0.2414417564868927
1615734601.841664,6543,0.38878774642944336
1615734601.917581,6547,0.15921814739704132
1615734602.1865978,6561,0.2592490613460541
1615734602.4158373,6573,0.23990997672080994
1615734602.4357831,6574,0.3705994188785553
1615734602.5683122,6581,0.16342554986476898
1615734602.751963,6589,0.3134062588214874
1615734602.8673444,6595,0.19775831699371338
1615734611.7202437,6601,0.24254313111305237
1615734611.8570786,6608,0.17231038212776184
1615734611.8971746,6610,0.2315191924571991
1615734612.0764246,6619,0.28571319580078125
1615734612.1167395,6621,0.20200230181217194
1615734612.135955,6622,0.1872301995754242
1615734612.5027258,6641,0.2294323742389679
1615734612.559959,6644,0.22931519150733948
1615734612.7316372,6653,0.3926835060119629
1615734612.9805598,6666,0.33033326268196106
1615734613.1922085,6677,0.15832969546318054
1615734613.2494884,6680,0.2108895480632782
1615734613.4825315,6690,0.2574894428253174
1615734622.4560063,6706,0.41771063208580017
1615734622.674473,6717,0.08742960542440414
1615734622.7333517,6720,0.37066057324409485
1615734623.036471,6735,0.19992195069789886
1615734623.2269928,6745,0.28396961092948914
1615734623.2460415,6746,0.16313569247722626
1615734623.3416934,6751,0.2477561980485916
1615734623.3603559,6752,0.33524852991104126
1615734623.4558408,6757,0.12827016413211823
1615734623.493362,6759,0.39947566390037537
1615734623.5701122,6763,0.21209393441677094
1615734623.5894568,6764,0.2216336876153946
1615734623.6084797,6765,0.19236186146736145
1615734623.8944826,6780,0.07771362364292145
1615734624.0375519,6787,0.256526917219162
1615734624.0771859,6788,0.3295558989048004
1615734624.1539886,6792,0.34217602014541626
1615734624.1923287,6794,0.3483085036277771
1615734633.1671102,6803,0.35004082322120667
1615734633.244041,6807,0.24524377286434174
1615734633.3031712,6810,0.2554301619529724
1615734633.8408265,6836,0.296115517616272
1615734633.8593042,6837,0.23858323693275452
1615734634.0314517,6846,0.1839768886566162
1615734634.088543,6849,0.2320527732372284
1615734634.165278,6853,0.2620551586151123
1615734634.2222164,6856,0.20555193722248077
1615734634.413048,6866,0.49538248777389526
1615734634.4329932,6867,0.34781038761138916
1615734634.451684,6868,0.1948852688074112
1615734634.47067,6869,0.22414329648017883
1615734634.566332,6874,0.3394496440887451
1615734634.6976888,6880,0.317576140165329
1615734634.774511,6884,0.38187313079833984
1615734634.8123705,6886,0.33444714546203613
1615734635.0417902,6898,0.08208175748586655
1615734644.0642793,6902,0.3467666804790497
1615734644.2238529,6908,0.20237654447555542
1615734644.2506573,6909,0.32805463671684265
1615734644.4395695,6917,0.29907912015914917
1615734644.558014,6923,0.18017049133777618
1615734644.6771917,6928,0.2486221194267273
1615734644.854245,6936,0.24895812571048737
1615734644.9942477,6943,0.7613746523857117
1615734645.1981752,6953,0.16270756721496582
1615734645.6226535,6971,0.3381626009941101
1615734645.7884357,6979,0.20034945011138916
1615734655.993699,7002,0.1855451464653015
1615734656.137069,7009,0.32263973355293274
1615734656.2656946,7015,0.2110038548707962
1615734656.3284898,7018,0.20222732424736023
1615734656.9494302,7049,0.33660611510276794
1615734656.9701025,7050,0.5129299759864807
1615734657.2808926,7065,0.27623581886291504
